Lens ID,Title,Date Published,Publication Year,Publication Type,Source Title,ISSNs,Publisher,Source Country,Author/s,Abstract,Volume,Issue Number,Start Page,End Page,Fields of Study,Keywords,MeSH Terms,Chemicals,Funding,Source URLs,External URL,PMID,DOI,Microsoft Academic ID,PMCID,Patent Citation Count,References,Scholarly Citation Count
013-594-974-562-515,Information seeking and knowledge organization the presentation of a new book,,1997,journal article,Knowledge Organization,09437444,,,Hanne Albrechtsen; Birger Hjørland,"Recently, a new book on knowledge organization has been published by Greenwood Press. The title is Information seeking and subject representation: An activity-theoretical approach to information science. This book presents a new general theory for information science and knowledge organization, based on a theory of infomation seeking. The author is Dr. Birger Hjorland, Royal School of Library and Information Science. In 1994, he presented his work on theory for KO at the 3 rd International ISKO conference in Copenhagen (Hjorland, 1994). The book aims to provide both a new understanding for the foundations of information science and knowledge organization, and to provide new directions in research and teaching within these fields. KO (Hanne Albrechtsen) has interviewed Birger Hjorland in Copenhagen about his views on knowledge organization and subject representation",24,3,136,144,Epistemology; Semiotics; Sociology; Artificial intelligence; Information scientist; Information seeking; Knowledge organization; General theory; Systems theory; Information science,,,,,,,,,2465870736,,0,,9
016-524-825-007-644,"Steierwald, Ulrike: Wissen und System. Zu Gottfried Wilhelm Leibniz’ Theorie einer Universalbibliothek. (Knowledge and System. On G.W. Leibniz’ theory of a universal library). (Wilhelm Totok)",,1996,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,23,4,232,233,,,,,,,http://dx.doi.org/10.5771/0943-7444-1996-4-232,,10.5771/0943-7444-1996-4-232,,,0,,0
018-821-069-981-727,Reminiscenses and the One Big Hope,,1996,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,23,4,191,192,,,,,,,http://dx.doi.org/10.5771/0943-7444-1996-4-191,,10.5771/0943-7444-1996-4-191,,,0,,0
019-135-892-010-245,A dialogic networking approach to information retrieval,,1994,journal article,Knowledge Organization,09437444,,,J. Zelger,"The user of documents, e.g. of a library, faces the task of exploring the data fundus and of selecting information according to his actual intentions. He even may find or happen to find new aspects and, following these, will further develop his original quest. How can the user be supported by PC-based procedures? Recently at the Institute of Philosophy, University of Innsbruck/Austria, the GABEK method (Ganzheitliche Bewaltigung sprachlich erfasster Komplexitat) was developed. It has proved useful so far in similar cases of ordering and/or retrieving information; especially to build hidden order structures and to incorporate them into information processing and storage facilities",21,1,24,28,Semantics; Document retrieval; Knowledge representation and reasoning; Information retrieval; Dialogic; Personal computer; Computer science; Information processing; User interface; End user,,,,,,,,,2463672775,,0,,1
020-503-760-876-508,"GAUS,Wilhelm:Dokumentations-undOrdnnngslehre -Theorie undPraxis des Information Retrieval. (Docu mentation and Order Science. Theory and Practice of Information Retrieval) 2nd cntirely revised ed. Berlin etc.: Springer 1995. 452p. 63 figs. ISBN 3-540-581 17-0.",,1996,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Harms Glashoff,,23,3,181,181,Scientific theory; Philosophy; Library science,,,,,http://dx.doi.org/10.5771/0943-7444-1996-3-181,http://dx.doi.org/10.5771/0943-7444-1996-3-181,,10.5771/0943-7444-1996-3-181,2888450844,,0,,0
024-276-265-590-973,Multilingual thesaurus construction : Integrating the views of different cultures in one gateway to knowledge and concepts,,1997,journal article,Knowledge Organization,09437444,,,Michèle Hudon,"General linguistic and specific semantic problems arising in multilingual thesaurus construction are well defined in the various textbooks and in the guidelines covering this area. Many details are provided on the conceptual equivalence issue, and various ways of dealing with conceptual divergence are described. But when discussing semantic solutions, display options, management issues, or use of technology, specialists and guidelines seldom, if ever, go as far as commenting on whether or not a particular option is truly respectful of a language and its speakers. This paper, based on the premise that in a multilingual thesaurus all languages are equal, reviews the options and solutions offered by the guidelines to the developer of specialized thesauri. It also introduces other problems of a sociocultural, and even of a truly political nature, a prominent feature in the daily life of the thesaurus designer with which the theory and the guidelines do not deal very well",24,2,84,91,World Wide Web; Equivalence (measure theory); Default gateway; Sociocultural evolution; Premise; Multilingualism; Use of technology; Computer science; Politics,,,,,,,,,2575659789,,0,,14
024-324-411-211-921,"Budin, Gerhard: Wie (un)verständlich ist das Soziologendeutsch? Begriffliche und textuelle Strukturen in den Sozialwissenschaften. (How (in)comprehensible is the German of sociologists? Conceptual and textual structures in the social sciences). (Heribert Picht)",,1996,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,23,4,237,238,,,,,,,http://dx.doi.org/10.5771/0943-7444-1996-4-237,,10.5771/0943-7444-1996-4-237,,,0,,0
025-107-741-251-630,Calculemus ! The problem of the application of logic and mathematics,,1996,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Erhard Scheibe,"Starting out from Descartes' and Leibniz' idea of a mathesis universalis the achievements of modem mathematics are divided into three major parts: The creation of algorithms, the invention of proofs, and the application of mathematics to the description of nature. This applicability has repeatedly been viewed as being just a miracle. One major idea to diminsh the miraculous impression was to view mathematics as exploring the vast area ofall kinds ofabstract structures, thus establishing a huge store of humanly possible thinking from which the physicist has only to choose the structure appropriate for the case before him. There remains, however, the problem of mathematical overdetermination ofphysics: the structures suitable for application usually contain mathematical elements that remain without physical interpretation. The true miracle then seems to be that it is often very difficult, if not impossible, to eliminate those uninterpreted elements from physical theory.",23,2,67,76,Mathematical proof; Epistemology; Computability; Mathesis universalis; Overdetermination; Miracle; Algorithmics; Computer science,,,,,http://cat.inist.fr/?aModele=afficheN&cpsidt=3168534 http://dx.doi.org/10.5771/0943-7444-1996-2-67,http://dx.doi.org/10.5771/0943-7444-1996-2-67,,10.5771/0943-7444-1996-2-67,2467035596,,0,,0
025-503-539-617-912,"DIETZE, Joachim: Texterschlieflung: lexikalische Semantik nnd Wisseusreprasentation. (Text analysis. Lexical scmantics and knowledge representation). Miinchen: K.G. Saur 1994, I02p., ISBN 3-598-11 179-7",,1996,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Erich Mater,,23,2,116,126,Philosophy; Knowledge representation and reasoning; Linguistics; Text mining,,,,,http://dx.doi.org/10.5771/0943-7444-1996-2-116,http://dx.doi.org/10.5771/0943-7444-1996-2-116,,10.5771/0943-7444-1996-2-116,2888014190,,0,,0
030-929-233-804-44X,Elementary principles for representing knowledge,,1996,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Peter Jaenecke,"The vast majority of publications in language theory and philosophy start with the language as the given and ask about their structures, about the meaning of their words and about the correct interpretation of texts. This paper approaches the language problem from just the opposite side: the given is here a certain content; what is sought for, is an appropriate artificial language to represent this content. To this end, seven elementary representation principles are proposed. To illustrate the way they work, syntactic pattern recognition is introduced as a simple, but non-trivial example for representing knowledge in formal language. Another central thema of the paper is LEIBNIZ's characteristica universalis and the so-called LEIBNIZ project. LEIBNIZ's investigations in this field are reviewed against the background of the tasks required in syntactic pattern recognition. It is demonstrated that LEIBNIZ had, in fact, already worked with six ofthe seven representation principles proposed, further, that his characteristica universalis is an early form of a formal language, and lastly, that - contrary to the prevailing view - the LEIBNIZ project is not a matter of logic but rather one of knowledge representation, a field largely unexploited in today's logic-oriented epistemology and philosophy of science. It is precisely this one-sided orientation of these disciplines, which is responsible for the distorted picture of LEIBNIZ's work found in the literature; some typical misunderstandings are finally discussed. (Author)",23,2,88,102,Philosophy of science; Epistemology; Philosophy of language; Knowledge representation and reasoning; Natural language; Syntactic pattern recognition; Characteristica universalis; Formalism (philosophy); Computer science; Linguistics; Constructed language,,,,,http://cat.inist.fr/?aModele=afficheN&cpsidt=3168822 http://dx.doi.org/10.5771/0943-7444-1996-2-88,http://dx.doi.org/10.5771/0943-7444-1996-2-88,,10.5771/0943-7444-1996-2-88,2484812592,,0,,0
032-920-635-083-229,The peculiarities of the functioning of terms in a text,,1994,journal article,Knowledge Organization,09437444,,,V. M. Lejchik,"The typology of texts in which terms are functioning has been developed. This typology includes texts using terms, texts fixing them, and as well as texts in which terms appear for the first time. The characteristics of such texts are enumerated: coherency, communicative address, etc. Two approaches to studying terms are described: 1. from term to the text, 2. from text to the term",21,2,84,87,Scientific writing; Computer science; Linguistics; Terminology; Text linguistics; Typology; Technical writing,,,,,,,,,2478829651,,0,,0
033-709-183-964-289,Core international journals of classification systems: an application of Bradford's law,,1994,journal article,Knowledge Organization,09437444,,,C Yeon-Kyoung,"By analyzing the source documents and their references by classification systems researchers in the world, this paper presents core journals of the field during the period 1981-1990. The findings show that journal literature in this study confirms to Bradford's law and provides Cataloging & Classification Quarterly (CCQ) as the most productive journal, Library Resources & Technical Services (LRTS) as the most frequently cited journal of the field and Knowledge Organization (KO),formally International Classification (IC) as the second productive and frequently cited journal of the field. The principal journals publishing source items differs from those used as reference sources of the field",21,2,75,83,Source document; Sociology; Publishing; Library science; Bradford's law; Cataloging; Knowledge organization; Scientific literature; Professional literature; Information science,,,,,http://dspace.ewha.ac.kr/handle/2015.oak/243968,http://dspace.ewha.ac.kr/handle/2015.oak/243968,,,2482195710,,0,,5
036-149-448-029-082,Computer-assisted indexing training and electronic text conversion at NAL,,1997,journal article,Knowledge Organization,09437444,,,H. B. Irving,"The Indexing Branch of the National Agricultural Library (NAL) has launched a project to move from their traditional one-on-one method of training novice indexers to a computer-based, largely self-directed training program. CAIT, the Computer-Assisted Indexing Tutor, has been designed to standardize, streamline and improve the quality of indexer training. In addition, to support the increased need for all NAL indexers to more fully utilize microcomputers for indexing production, the Branch investigated the reinvention of paper versions of frequently used indexing tools as electronic references.",24,1,4,7,TUTOR; Training program; Occupational training; Computer aid; Computer science; Multimedia; Indexer; Search engine indexing,,,,,,,,,2494933932,,0,,2
038-170-805-379-451,Leibniz's two legacies. Their implications for knowledge engineering,,1996,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Witold Marciszewski,"Knowledge engineering anticipated by Leibniz in such projects as ideal language for science reasoning automata, library organization, etc. owes to him philosophical presuppositions as to the scope of possible automation. The paper deals with an ambiguity in his position. His attitude as an engineer implies hard AI (as represented by A. Turing) while his metaphysical insights involve an insuperable physical difference between organisms and artificial machines, which is highly relevant to efficiency ofinformation processing (this physicalism claiming the import of hardware, accords with J. von Neumann's insights). The paper's sections: 1. Leibniz vs. Descartes in views on knowledge. 2. On physicalism and antiphysicalism in logic. 3. Turing's claim as to the insignificance of hardware. 4. Von Neumann's claim as to the significance of hardware. 5. Why Leibniz would not have accepted logical physicalism. 6. Why Leibniz would have accepted logical physicalism. (Author)",23,2,77,82,Epistemology; Physicalism; Philosophy; Knowledge representation and reasoning; Metaphysics; Presupposition; Ambiguity; Von Neumann architecture; Knowledge engineering; Turing,,,,,http://cat.inist.fr/?aModele=afficheN&cpsidt=3168820 http://dx.doi.org/10.5771/0943-7444-1996-2-77,http://dx.doi.org/10.5771/0943-7444-1996-2-77,,10.5771/0943-7444-1996-2-77,2524364879,,0,,1
038-455-032-007-224,The Regensburg classification scheme : users and partners,,1995,journal article,Knowledge Organization,09437444,,,B. Lorenz,"Description of the history and development of the home-made Regensburg Classification Scheme since 1964 and its notation which has been built according to the one of the Library of Congress. Although not intended in the beginning, the Scheme has become the common tool for a number of Bavarian libraries since 1970 and also of libraries in Switzerland (since 1986) and the so called new German states (after 1990). The individual schedules are listed and also the classification aids published with the Scheme's progressing. Concludingly future plans are outlined. (K.O.)",22,,159,161,Classification scheme; World Wide Web; German; Library science; Schema (psychology); Library of congress; Computer science; Notation; Schedule,,,,,,,,,2472505528,,0,,2
044-258-524-068-132,The Dewey Decimal Classification in China,,1996,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Hong Yi; Zhang Jin,"In China, the Dewey Decimal Classification (DDC) is one of the most influential classifications. It had a great impact on the development of Chinese classification. A comparison between DDC and three representative Chinese classifications corresponding to ancient, modern and contemporary times, illustrate the influence of DDC on Chinese classifications. The celebration of the 120th anniversary of the DDC is a good time to review its introduction, application, development and impact in China.",23,4,213,215,Dewey Decimal Classification; Library science; China; History,,,,,http://cat.inist.fr/?aModele=afficheN&cpsidt=2530484 http://dx.doi.org/10.5771/0943-7444-1996-4-213,http://dx.doi.org/10.5771/0943-7444-1996-4-213,,10.5771/0943-7444-1996-4-213,2471115791,,0,,1
047-861-150-501-063,Knowlege Organization Literature 23 (1996) No. 1,,1996,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,23,1,57,66,,,,,,,http://dx.doi.org/10.5771/0943-7444-1996-1-57,,10.5771/0943-7444-1996-1-57,,,0,,0
050-962-085-082-050,Faceted classification: a consideration of its features as a paradigm of knowledge organization,,1994,journal article,Knowledge Organization,09437444,,,Yan Xiao,"From the viewpoint of the Kuhnian scientific revolution, paradigms of knowledge organization are examined. As an influential achievement, Faceted Classification is qualified as a paradigm today and tomorrow. Three features of the paradigm, i.e. features in theory, cognition, and methodology, are described, along with a critical overview of research and practice in our field",21,2,64,68,Artificial intelligence; Psychology; Cognition; Cognitive science; Faceted classification; Knowledge organization; Scientific revolution; Information science,,,,,,,,,2508658527,,0,,4
054-597-134-280-815,Modelling user navigation behaviours in a hyper-media-based learning system : An individual differences approach,,1998,journal article,Knowledge Organization,09437444,,,S. Y. Chen; N. J. Ford,"The rapid evolution of hypermedia technology makes it possible to access an immense volume of information in an educational setting, This research examines the relationship between individual differences (in particular, cognitive styles) and navigation strategies using a WWW-based hypermedia learning system. The hypermedia learning system was used at Sheffield University's Department of Information Studies. Twenty Masters students were pre-tested for their cognitive styles. Dependent variables included navigation patterns, selection of navigation tools, and reactions to the hypermedia system. The results indicated that students with differing cognitive styles and individual characteristics selected different access facilities and applied different navigation patterns. The implication of these findings and the role of individual differences in designing hypermedia-based learning systems are discussed.",25,3,67,78,Navigational instrument; Cognitive style; Variables; Hypermedia; Computer science; Multimedia,,,,,,,,,1267856490,,0,,14
055-354-954-043-030,Knowledge Organization Literature 23(1996) Serial Nos. 0525-0745,,1996,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,23,3,183,188,,,,,,,http://dx.doi.org/10.5771/0943-7444-1996-3-183,,10.5771/0943-7444-1996-3-183,,,0,,0
056-146-827-136-55X,Chaos or order ? Aby Warburg's library of cultural history and its classification,,1995,journal article,Knowledge Organization,09437444,,,M. Friman; P. Jansson; V. Suominen,"The classification system of the Warburg Institute library, London, UK, is considered. First, a brief review of the scholarly work of Aby Warburg and the history of this library is given to illustrate the background of the classification. The classification is described and its basic features are clarified with examples. Finally, the classification of the Warburg Institute library is contrasted with ordinary classification thinking in library and information science",22,1,23,29,Cultural history; Sociology; Scholarly work; Digital library; Art history,,,,,,,,,2469619738,,0,,0
057-453-531-906-267,The internationalization of scholarship and scholarly societies in the humanities and social sciences,,1996,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Douglas C. Bennett,"The paper focusses on the practical issues of institutions and resources relating to a conference held in November 1994 on the topic, organized by the American Council of Learned Societies (ACLS) which embraces the U.S. scholarly community in the humanities and social sciences. The results of statements of conference participants on the internationalization of its activities and on the internationalization of scholarship in their fields have been summarized here.",23,4,193,198,Foreign language; Sociology; Humanities; Scholarship; Electronic information; Social science; Internationalization,,,,,http://dx.doi.org/10.5771/0943-7444-1996-4-193 http://cat.inist.fr/?aModele=afficheN&cpsidt=2530485,http://dx.doi.org/10.5771/0943-7444-1996-4-193,,10.5771/0943-7444-1996-4-193,2518821539,,0,,0
060-310-097-291-385,"IYER, Hemalata:Classificatory Structures: Concepts, Relations, and Representation. Frankfurt/Main: INDEKS Verlag 1995. II,232p., 62 figs. ISBN 3-88672-501-4 = Textbooks for Knowledge Organization, Vol.2",,1996,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Pauline Atherton Cochrane,,23,2,113,115,Sociology; Anthropology; Knowledge organization,,,,,http://dx.doi.org/10.5771/0943-7444-1996-2-113,http://dx.doi.org/10.5771/0943-7444-1996-2-113,,10.5771/0943-7444-1996-2-113,2888421064,,0,,0
060-826-392-033-706,Reports and Communications,,1996,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,23,2,107,110,,,,,,,http://dx.doi.org/10.5771/0943-7444-1996-2-107,,10.5771/0943-7444-1996-2-107,,,0,,0
062-376-529-028-631,Identification of main concepts used in sociology and their categorization,,1994,journal article,Knowledge Organization,09437444,,,L. P. Pathak; J.-C. Binwal,"Reports on the findings of a study conducted to identify the main concepts used in sociology according to their relative significance. A sample of 87 introductory textbooks of sociology was considered, chapter headings used in them were classified and 100 main concepts were identified. A scheme for their arrangement was suggested using 10 major categories. In order to compare the relative significance of each concept for use in the retrieval tools as headings, a proportion of a book used for a concept by all the authors in these books was added. This cumulative proportion has been termed the «relative weight of a concept», which made it possible to arrange all the 100 concepts into three «levels of significance categories». The study concludes in that no bibliographic information storage and retrievalc",21,2,69,74,Artificial intelligence; Knowledge representation and reasoning; Content analysis; Information retrieval; Relative weight; Relative significance; Bibliographic information; Categorization,,,,,,,,,2535418625,,0,,1
064-751-648-054-001,Systems modeling for classification: the quest for self-organization,,1994,journal article,Knowledge Organization,09437444,,,H. Löckenhoff,"The necessity and value of models shaped in the human mind in order to support understanding, activities and their control are outlined and mapped with respect to their function in knowledge organization and representation. Advanced understanding of modeling appears as a challenge and chance for the future design of dynamic, learning classification systems, evolving together with the systems they represent, as well as with their environment and theirs users",21,1,12,23,Self-organization; Systems modeling; Pragmatics; Interdisciplinarity; Sociology; Artificial intelligence; Cognitive science; Dialogic; Knowledge organization; Systems theory,,,,,,,,,2461776100,,0,,0
067-245-023-581-167,Towards designing an expert system to map mathematics classificatory structures,,1995,journal article,Knowledge Organization,09437444,,,H. Iyer; M. Giguere,"The convertibility of ordering systems such as thesauri and classification schemes have been investigated for many years. The focus has so far been more on thesauri than on classification schemes. Classification schemes too could differ from one anotherin several ways : in their structural, semantic, lexical and notational features. These incompatibilities make multiple catalog search difficult for the users. The Dewey Decimal Classification is one ofthe widely used schemes worldwide that encompasses all of knowledge whereas the Mathematics Subject Classification scheme published by the American Mathematical Society is a special classification scheme that is used in several AMS publications, notably the Mathematics Review. An interface that enables mathematicians to access library collections organized with the Dewey Decimal Classification, using the AMS scheme as an interface will certainly be useful. This paper suggests a prototype expert system interface to map the MSC scheme on to the mathematics (510 schedule of DDC20 and presents the work done so far towards this end. Compares the two schemes and discusses the mapping strategies/rules developed and the features of the prototype expert system design. (Authors)",22,,141,147,Dewey Decimal Classification; Classification scheme; Document retrieval; Library classification; Information retrieval; Mathematics Subject Classification; Mathematical society; Computer science; Expert system,,,,,,,,,1558693594,,0,,10
